pkd_section;pkd_2025;pkd_name;year;revenue;net_profit;investments;firms;profitable_firms;profit_margin;profitable_share;bank_debt;total_liab;leverage_bank_to_rev;leverage_tot_to_rev;invest_intensity;cagr_revenue;cagr_net_profit;cagr_investments;cagr_firms;profit_margin_std_3y;size_index;growth_index;profit_index;risk_index;outlook_index;current_index;future_index;main_index;class
08;08;POZOSTAŁE GÓRNICTWO I WYDOBYWANIE;2019;21326.15;1921.7;2184.34;579.0;483.0;0.09011002923640694;0.8341968911917098;2049.66;6933.6;0.09611017459785286;0.3251219746649067;0.10242542606143162;0.09437387153560906;0.28729387367935044;0.1240950324266692;-0.042707015821125016;0.01911451656712447;1.8549331138071072;46.93852401825171;83.48983865901505;91.80619130997616;23.37551341782269;60.51993468507096;50.973619965597436;56.70140879728155;Gwiazdy wzrostu
33;33;NAPRAWA, KONSERWACJA I INSTALOWANIE MASZYN I URZĄDZEŃ;2019;69242.06;2385.47;3118.14;2262.0;1928.0;0.034451170285806056;0.852343059239611;6446.47;25191.149999999998;0.09310049412163648;0.3638128328359959;0.04503245570683483;0.05066865021398814;0.0398029533287263;0.22113201750124856;-0.015288114368710581;0.004175976514092473;6.917416653378288;45.39400314339228;72.84986825938752;96.83875055892302;22.59792497903571;59.99607634904751;51.70899610230887;56.68124425035205;Gwiazdy wzrostu
86;86;OPIEKA ZDROWOTNA;2019;70644.52;1904.6;4118.42;3988.0;3270.0;0.026960336060036925;0.8199598796389167;12474.04;26789.41;0.1765747718294356;0.37921426884916193;0.05829779861198009;0.07625097197206143;0.1562210145810381;0.14897100711332079;-0.01633540024845992;0.0035808463868290223;10.992198992433448;46.21576128833281;69.50674163311925;96.48636326783789;21.658339227654878;60.07497450920107;51.473973057913156;56.6345739286859;Gwiazdy wzrostu
52;52;MAGAZYNOWANIE I DZIAŁALNOŚĆ USŁUGOWA WSPOMAGAJĄCA TRANSPORT;2019;157138.61;5864.0599999999995;34773.03;2039.0;1655.0;0.03731775405166178;0.8116723884256989;66490.77;136870.83000000002;0.4231345179901999;0.8710197321969441;0.22128889901724344;0.08608896100663288;0.28789856878287345;0.26936283786985493;0.011883957363895359;0.011786749392159478;8.451942528512756;46.783229692229156;71.21721661954706;89.99645562035053;32.77851128770163;58.189436769751765;54.14531010885456;56.57178610539288;Trudna teraźniejszość, dobra przyszłość
29;29;PRODUKCJA POJAZDÓW SAMOCHODOWYCH, PRZYCZEP I NACZEP, Z WYŁĄCZENIEM MOTOCYKLI;2019;429117.31;15634.08;24834.32;1269.0;1000.0;0.03643311429222;0.7880220646178093;44180.38;139880.47;0.1029564153447923;0.32597256447193895;0.0578730324348836;0.04201648041937056;-0.02605162860030097;0.07935404462602791;0.01376690952552262;0.004480666196681259;13.012958251930755;45.03945933315989;69.73439409163954;96.84369893900785;20.069582638856094;60.34916468828836;50.59278053719276;56.446611027850125;Gwiazdy wzrostu
91;91;DZIAŁALNOŚĆ BIBLIOTEK, ARCHIWÓW, MUZEÓW ORAZ POZOSTAŁA DZIAŁALNOŚĆ ZWIĄZANA Z KULTURĄ;2019;1508.67;84.79;297.36;108.0;84.0;0.05620182014622151;0.7777777777777778;625.01;1147.6;0.4142788018585907;0.7606699941007642;0.19710075762095092;0.18338764044651512;0.1482232967703594;0.4497476386067847;0.040041911525952045;0.018169793668666577;0.2882179240513122;48.22344115204752;73.30496647464389;88.32383005659092;35.59021030457656;56.93689450846039;55.200265484422154;56.2422428988451;Trudna teraźniejszość, dobra przyszłość
71;71;"DZIAŁALNOŚĆ W ZAKRESIE ARCHITEKTURY I INŻYNIERII; BADANIA I ANALIZY TECHNICZNE";2019;36738.42;1582.34;1072.31;2335.0;1843.0;0.043070442332577175;0.7892933618843683;3887.44;13714.420000000002;0.10581402248654134;0.3732991239144199;0.029187700505356517;0.10266942184779171;0.45480319465795827;0.07724162337384888;0.01728298605070755;0.004920278635786271;6.327794607743282;47.58042761426285;71.19173106552049;96.4633259063167;18.541836445347805;59.897596363389496;50.62986063431299;56.19050207175889;Gwiazdy wzrostu
81;81;DZIAŁALNOŚĆ USŁUGOWA ZWIĄZANA Z UTRZYMANIEM PORZĄDKU W BUDYNKACH I ZAGOSPODAROWANIEM TERENÓW ZIELENI;2019;18236.760000000002;780.13;352.36;1092.0;900.0;0.04277788379076107;0.8241758241758241;966.6500000000001;4163.58;0.053005577745169646;0.22830700190165357;0.019321414549514276;0.11306270885704883;0.1227845533052001;0.01902569883162397;0.0040000425823527586;0.0017207342261510528;2.9839913115468626;46.81680060005124;73.04485152839268;98.53081380152227;16.722482455433;60.121455434877035;50.29327730264525;56.19018418198432;Gwiazdy wzrostu
27;27;PRODUKCJA URZĄDZEŃ ELEKTRYCZNYCH;2019;214096.97;4144.4800000000005;14756.19;1338.0;1052.0;0.0193579572844959;0.7862481315396114;31895.22;90387.87;0.1489755786828744;0.42218192065025484;0.06892292777426977;0.08377357228154758;-0.09344582530733991;0.3176392925696008;-0.005421496368283707;0.004711993417690708;8.143139671527136;45.63598930814132;66.06738674611108;96.06421561232179;26.002752825862387;58.373736631565066;52.911162606483884;56.18870702153259;Gwiazdy wzrostu
56;56;DZIAŁALNOŚĆ USŁUGOWA ZWIĄZANA Z WYŻYWIENIEM;2019;25635.18;1431.74;1368.89;1144.0;914.0;0.055850592818150684;0.798951048951049;5417.43;9634.670000000002;0.21132794854570947;0.3758378135047229;0.053398883877546405;0.11310677904907096;0.1314910696668501;0.07620999730801259;-0.005760496463437903;0.005070685847224965;3.278886002873135;46.842826703742965;74.39348823970856;95.77990399217654;19.767948698048;59.69882713409047;50.69399868799505;56.0968957556523;Gwiazdy wzrostu
61;61;TELEKOMUNIKACJA;2019;81169.83;4212.43;10378.869999999999;382.0;271.0;0.05189649898244213;0.7094240837696335;49470.81;85725.06;0.6094728792705368;1.0561197430128904;0.12786610493085915;-0.0004727990127257886;3.6800378173960033;0.11329287651122932;-0.040172463251266444;0.010031094690506032;2.7939183595511863;54.956958955844435;68.6537975795498;88.68640391493707;24.445168364111108;58.06739398023991;52.8710762068789;55.98886687089551;Trudna teraźniejszość, dobra przyszłość
66;66;DZIAŁALNOŚĆ WSPOMAGAJĄCA USŁUGI FINANSOWE ORAZ UBEZPIECZENIA I FUNDUSZE EMERYTALNE;2019;78021.56999999999;3187.3;985.18;1110.0;881.0;0.04085152349536161;0.7936936936936937;6060.36;18073.84;0.0776754428294637;0.23165183679333806;0.012627020963561743;-0.005699899332534564;0.11585061405071184;0.11891159207148361;0.02359355567230459;0.0004776646764266273;4.42508831704879;44.54554418840147;70.96933525874171;98.80262280792451;18.625129923469462;59.404524367572904;50.45450206828558;55.824515447857976;Gwiazdy wzrostu
79;79;DZIAŁALNOŚĆ ORGANIZATORÓW TURYSTYKI, POŚREDNIKÓW I AGENTÓW TURYSTYCZNYCH ORAZ POZOSTAŁA DZIAŁALNOŚĆ USŁUGOWA W ZAKRESIE REZERWACJI I DZIAŁALNOŚCI Z NIĄ ZWIĄZANE;2019;35396.74;582.0;144.87;257.0;221.0;0.016442192134077886;0.8599221789883269;772.24;5379.160000000001;0.02181669837391805;0.1519676670789457;0.004092749784302171;0.16494906415895194;0.001706841007451665;0.17104771884686287;-0.08181185771745636;0.0063266459210943385;1.4301171380275304;47.45001137748236;69.50091765449994;97.45490859578801;19.358154365348245;58.760228264337485;51.21473773812041;55.74203205385066;Gwiazdy wzrostu
20;20;PRODUKCJA CHEMIKALIÓW I WYROBÓW CHEMICZNYCH;2019;192082.01;11203.11;10562.47;1397.0;1137.0;0.05832461873967271;0.8138869005010737;35207.79;75036.72;0.18329561420145488;0.3906493898101129;0.05498937667301586;0.024530172540453865;-0.10832130620393143;0.012389488207930732;-0.020156647021375096;0.007785806558139082;7.766163854732273;44.46996666632941;75.730347627167;94.93576558149343;18.413640466867843;60.08404101876859;49.18717586109399;55.72529495569874;Stabilne, ale bez dynamiki
32;32;POZOSTAŁA PRODUKCJA WYROBÓW;2019;29197.83;1449.17;1204.25;717.0;579.0;0.049632798053827976;0.8075313807531381;4358.57;9990.03;0.14927718943496826;0.3421497419500011;0.04124450344426281;0.07153672177777115;0.014789133200953986;0.06212318386763349;-0.029338738232879913;0.003693709567917935;2.362297648867056;45.717193084560265;73.56449523124866;96.77273630816316;18.82372017410808;59.32470250117459;50.27646688746026;55.70540825568886;Gwiazdy wzrostu
58;58;DZIAŁALNOŚĆ WYDAWNICZA;2019;25850.41;2607.18;435.46999999999997;873.0;628.0;0.1008564274222343;0.7193585337915235;2377.9700000000003;7032.51;0.09198964349114773;0.27204636212733185;0.016845767629991168;-0.03872719132387559;0.04475509901059049;-0.04881196080159533;-0.05697941840098519;0.0037713696479653096;2.6492916159098816;43.71379617073061;79.43432850490409;97.39477266296277;15.067943558521918;60.53532129097948;48.35974807351678;55.6650920039944;Stabilne, ale bez dynamiki
37;37;ODPROWADZANIE I OCZYSZCZANIE ŚCIEKÓW;2019;17523.94;672.3;5463.24;720.0;592.0;0.038364660002259764;0.8222222222222222;5619.139999999999;10322.619999999999;0.320655058166143;0.5890581684255938;0.31175865701434724;0.04155338272951803;-0.20568462367688745;0.2428344036291894;0.020236681797287215;0.020376442939377622;2.0961579877436076;44.51094544817085;72.01503247509366;88.87247536387451;36.84981243985917;56.212468687527206;54.75495121955728;55.629461700339235;Trudna teraźniejszość, dobra przyszłość
11;11;PRODUKCJA NAPOJÓW;2019;101983.9;6007.06;3557.67;393.0;310.0;0.05890204238119939;0.7888040712468194;14408.43;38407.119999999995;0.14128141794930377;0.37659983585644397;0.03488462394554435;0.03690960601725024;0.06337374148592034;0.029876862352903988;0.005141478549995471;0.004784628300918191;3.306720503075115;45.20139260051579;74.47456455125278;96.28735276072027;17.76978794007081;59.46653921677324;49.55453878439914;55.501739043823605;Stabilne, ale bez dynamiki
31;31;PRODUKCJA MEBLI;2019;126226.26;6082.49;4535.58;1971.0;1662.0;0.04818719971581191;0.8432267884322678;12011.8;31990.590000000004;0.09516086430826676;0.2534384683504051;0.03593214280451627;0.0365143280295912;-0.014528898040319649;0.01727475279742774;-0.032296182443176336;0.012807381767156996;7.56936082577727;44.96850270412954;75.22117911312095;94.32137406488403;17.540211279773256;59.85770483893329;48.80304754261337;55.43584192040532;Stabilne, ale bez dynamiki
19;19;WYTWARZANIE I PRZETWARZANIE KOKSU I PRODUKTÓW RAFINACJI ROPY NAFTOWEJ;2019;338688.08;12315.68;5131.02;72.0;58.0;0.03636289768450073;0.8055555555555556;22523.260000000002;64856.59;0.06650148419749523;0.1914935713119871;0.01514969171634266;0.1543370299644795;-0.03220639382432566;-0.029475508995119082;-0.09143970358393017;0.010560605887469803;8.093797341035861;47.15073405541599;70.68191868687333;95.54600897962415;15.415620627408604;59.740725347666746;48.97527116147548;55.43454367319024;Stabilne, ale bez dynamiki
01;01;UPRAWY ROLNE, CHÓW I HODOWLA ZWIERZĄT, ŁOWIECTWO, WŁĄCZAJĄC DZIAŁALNOŚĆ USŁUGOWĄ;2019;51418.36;3412.74;2645.36;2356.0;1854.0;0.06637201186502253;0.7869269949066214;12172.810000000001;21991.29;0.236740533926014;0.4276933375549123;0.051447770796268104;0.04946591691169866;0.30074951427400154;-0.05229933670531661;-0.051273142459138166;0.010146062578334463;6.720478282672236;46.12620665270003;75.93319328941533;93.63709618846812;16.774966036054966;59.950074498603726;48.63897726677243;55.42563560587121;Stabilne, ale bez dynamiki
38;38;"DZIAŁALNOŚĆ ZWIĄZANA ZE ZBIERANIEM, PRZETWARZANIEM I UNIESZKODLIWIANIEM ODPADÓW; ODZYSK SUROWCÓW";2019;57556.22;3980.2;4385.46;1923.0;1441.0;0.0691532557211019;0.74934997399896;10230.369999999999;23608.96;0.17774568934513071;0.41018955032140747;0.07619437134683271;0.06373623136393558;0.14103182842367268;0.08886290439059219;-0.005146771513264814;0.015132269364470525;5.85009811097647;45.93459203824762;74.452474333167;92.3302646180232;21.229000792754796;58.96586560045591;49.97105731398317;55.36794228586682;Gwiazdy wzrostu
36;36;POBÓR, UZDATNIANIE I DOSTARCZANIE WODY;2019;15398.22;585.26;3519.62;846.0;602.0;0.03800828926979872;0.7115839243498818;5510.18;8978.400000000001;0.3578452574388469;0.5830803820181815;0.22857317274334307;0.03421057063176458;-0.00459358868876214;0.16537065975479814;-0.003909344052340447;0.006243989957336125;2.341485002567653;44.953580056695095;65.86891726669973;93.58804303299411;30.813884121531046;56.25033424126047;53.88804057551918;55.30541677496396;Trudna teraźniejszość, dobra przyszłość
12;12;PRODUKCJA WYROBÓW TYTONIOWYCH;2019;32099.06;1053.0;2328.7;24.0;20.0;0.032804698953801135;0.8333333333333334;4975.2;10732.36;0.15499519300565187;0.33435122399222905;0.07254729577750874;0.08573314206516924;0.10625049353227878;-0.08848333046089807;-0.05008574840700353;0.001976459742942666;0.8073106466721374;46.2509190491498;71.46244752557956;97.37020647729453;17.04935367273177;58.800865716205124;49.906079127026004;55.24295108053347;Stabilne, ale bez dynamiki
16;16;"PRODUKCJA WYROBÓW Z DREWNA ORAZ KORKA, Z WYŁĄCZENIEM MEBLI; PRODUKCJA WYROBÓW ZE SŁOMY I MATERIAŁÓW UŻYWANYCH DO WYPLATANIA";2019;86987.58;4142.24;6300.22;1881.0;1577.0;0.04761875201034446;0.8383838383838383;19971.53;33371.98;0.22959059212820954;0.3836407450350958;0.07242666136935871;0.0297849114694424;-0.06957804794544287;0.07816338882991092;-0.03848135371162853;0.013601584053261768;6.440425970959489;44.681669044855674;74.83657028245418;92.6755315841335;20.793772492117842;58.970304501259406;49.524669185543885;55.1920503749732;Stabilne, ale bez dynamiki
80;80;DZIAŁALNOŚĆ DETEKTYWISTYCZNA I OCHRONIARSKA;2019;22345.81;512.6899999999999;254.28;906.0;708.0;0.022943451143637213;0.7814569536423841;584.84;4299.46;0.0261722443715399;0.19240564562215465;0.011379314511311068;0.10166701853382687;-0.051416910234006186;0.08957623960262007;0.004454401774519168;0.002690630668445941;2.644564909278069;46.096770061543474;66.55402385666636;98.51167544157653;17.90050878856788;58.24511409388103;50.54273716636315;55.164163322873875;Trudna teraźniejszość, dobra przyszłość
68;68;DZIAŁALNOŚĆ ZWIĄZANA Z OBSŁUGĄ RYNKU NIERUCHOMOŚCI;2019;94625.95;5999.2;9035.16;5027.0;4366.0;0.0633990992957006;0.8685100457529341;47301.97;101595.85;0.49988369997870563;1.073657384681475;0.09548289871858619;0.02523948347162097;0.044648965047831224;0.09463291655569583;-0.01932020996442818;0.020316324100793894;13.986497680195288;44.92600384190398;79.78880788355895;85.68057407440433;22.354178628138342;59.68017468972609;48.123644826147824;55.05756274429478;Stabilne, ale bez dynamiki
92;92;DZIAŁALNOŚĆ ZWIĄZANA Z GRAMI LOSOWYMI I ZAKŁADAMI WZAJEMNYMI;2019;44117.5;778.6;523.28;40.0;22.0;0.017648325494418315;0.55;520.06;2504.4;0.011788065960219866;0.05676658922196408;0.011861052870176234;0.295864457918271;0.11241883326235369;0.5392680537440493;0.15441567326431938;0.011397670375364885;1.1260070647927196;50.25189194234767;52.74514214288827;96.17724815797523;28.046381158447744;54.8276343816601;55.14729449347597;54.95549842638644;Trudna teraźniejszość, dobra przyszłość
78;78;DZIAŁALNOŚĆ ZWIĄZANA Z ZATRUDNIENIEM;2019;26595.04;588.6;196.42000000000002;1118.0;828.0;0.02213194640805203;0.740608228980322;1598.78;6112.97;0.06011572082613901;0.2298537622052834;0.007385587688531396;0.06849138722529524;0.05414533810279032;0.09520513854662371;-0.0005955927555435503;0.002278360390251192;3.240459325617631;45.77333759137693;64.14267593474234;98.28851646479393;17.821114081244616;57.61365018609152;50.347001849349105;54.70699085139455;Trudna teraźniejszość, dobra przyszłość
18;18;POLIGRAFIA I REPRODUKCJA ZAPISANYCH NOŚNIKÓW INFORMACJI;2019;35160.3;1781.95;1577.25;1011.0;765.0;0.050680739356603895;0.7566765578635015;4432.07;11510.36;0.12605324755477057;0.32736808275242246;0.04485883226252335;0.022819948284805047;-0.088315363123459;-0.056730965417261636;-0.033265933135590675;0.0066171816097126065;3.1903097804517957;44.49543224743787;70.99275978800392;95.95989609239034;16.33522698001507;58.29807879266791;48.67068929395449;54.44712299318254;Stabilne, ale bez dynamiki
82;82;DZIAŁALNOŚĆ ZWIĄZANA Z ADMINISTRACYJNĄ OBSŁUGĄ BIURA I POZOSTAŁA DZIAŁALNOŚĆ WSPOMAGAJĄCA PROWADZENIE DZIAŁALNOŚCI GOSPODARCZEJ;2019;34999.81;2590.98;1419.32;1051.0;813.0;0.07402840186846729;0.7735490009514748;7116.110000000001;21433.43;0.20331853230060395;0.6123870386724957;0.040552220140623624;0.11013462722629486;0.42653902406645705;0.08422554025031115;0.02116327568315368;0.023628098688994167;3.2802267960401714;47.64015638614886;76.79964636508052;88.3287163480982;19.285445318526005;58.26461095144484;48.504839947684516;54.36070254994071;Branże ryzykowne / schyłkowe
26;26;PRODUKCJA KOMPUTERÓW, WYROBÓW ELEKTRONICZNYCH I OPTYCZNYCH;2019;93577.79000000001;2581.71;2290.51;842.0;575.0;0.02758891826789241;0.6828978622327792;4293.61;24419.25;0.045882789067790544;0.2609513432621138;0.024477068757447682;0.02367336418406163;-0.01343308040945923;0.08864633049904524;-0.021234652762723738;0.004200479296787592;4.1614933599291675;44.728267479476244;62.11645419268346;97.56608789649687;18.555442001082113;56.813305458974824;50.11048341322478;54.13217664067481;Trudna teraźniejszość, dobra przyszłość
55;55;ZAKWATEROWANIE;2019;19602.0;1856.15;1410.72;1214.0;896.0;0.09469186817671667;0.7380560131795717;11813.27;18294.2;0.6026563615957555;0.933282318130803;0.07196816651362106;0.08176471162109289;0.10833409340971145;0.08202800267061394;-0.01284251251980606;0.017763448176599073;3.30163837155059;46.1817243308936;79.17167399902907;86.5889155923868;20.857092670265384;57.97535193450682;48.17402904509027;54.054822778740196;Branże ryzykowne / schyłkowe
72;72;BADANIA NAUKOWE I PRACE ROZWOJOWE;2019;38353.01;960.98;238.5;928.0;672.0;0.025056182031084392;0.7241379310344828;2788.8599999999997;12207.62;0.07271554436014278;0.31829626931497684;0.0062185471231593036;0.11047433256306882;0.015409534235453881;0.011466987429363806;0.013275885702535017;0.006150464552318078;3.0706478317549153;46.45706660384486;63.850145981816254;96.47574479898356;15.876235782855302;57.13365615246133;49.230337733990645;53.97232878507306;Branże ryzykowne / schyłkowe
21;21;PRODUKCJA PODSTAWOWYCH SUBSTANCJI FARMACEUTYCZNYCH ORAZ LEKÓW I POZOSTAŁYCH WYROBÓW FARMACEUTYCZNYCH;2019;30131.82;2254.6800000000003;1617.28;188.0;146.0;0.07482720924258808;0.776595744680851;5907.61;14081.98;0.19605885074316784;0.4673458158186263;0.05367349200944384;-0.04473804551012128;-0.04092225152282547;0.17984281579644978;-0.0481530589453153;0.021409888521404696;1.1453348462508253;43.35196598300479;77.1338408787386;89.788068078279;22.114536692087896;57.28693910816971;48.7878248952203;53.88729342298994;Branże ryzykowne / schyłkowe
69;69;DZIAŁALNOŚĆ PRAWNICZA, RACHUNKOWO-KSIĘGOWA I DORADZTWO PODATKOWE;2019;26010.68;1807.74;455.04;1400.0;1188.0;0.06949991311261375;0.8485714285714285;3256.4399999999996;8678.48;0.1251962655340037;0.3336506388914092;0.017494352319893214;0.10103782847976306;-0.10383920085170839;-0.011145143902667187;0.03684251960010321;0.029684942878177197;3.8871761125052178;45.93316905982938;79.97002482961672;87.92678389750692;15.949161751362471;58.631268864114645;46.53765058774588;53.79382155356714;Stabilne, ale bez dynamiki
24;24;PRODUKCJA METALI;2019;134138.78;3065.0;5095.25;762.0;567.0;0.022849469780476608;0.7440944881889764;21067.739999999998;49939.60999999999;0.15705927845772863;0.3722980781545799;0.03798491383327029;0.05652199627045884;-0.1260461593033887;0.017035226559308336;-0.02964725170614857;0.010326463989382256;4.923262006310345;45.02510123757938;64.48399732377592;94.28946265429248;17.640746197931946;56.64876583788863;48.85066764673434;53.52952656142691;Branże ryzykowne / schyłkowe
63;63;DZIAŁALNOŚĆ USŁUGOWA W ZAKRESIE INFORMACJI;2019;34333.38;3829.58;786.19;651.0;489.0;0.11154101343939922;0.7511520737327189;13915.019999999999;20265.5;0.405291293778824;0.5902564792630379;0.02289870673962191;0.13015778156168256;0.17358524607176773;-0.02708304082094004;0.01585049400480676;0.031144545104944823;2.3279082833439353;47.287827409870744;83.41276858526032;84.63074811145182;15.869326756538618;58.52995508888711;45.92330335901222;53.48729439693716;Stabilne, ale bez dynamiki
30;30;PRODUKCJA POZOSTAŁEGO SPRZĘTU TRANSPORTOWEGO;2019;66050.64;1757.45;2601.25;474.0;329.0;0.026607615005698658;0.6940928270042194;9239.829999999998;35501.02;0.1398900903912513;0.5374818472614346;0.03938266154574732;0.12888443359369495;-0.07965770003217976;0.10346209145436314;0.027461683333348752;0.010660401932027514;2.6555809903477137;46.53097777731487;62.5256650636959;93.53815522719839;19.658042991958567;55.85672347648175;49.8839570981374;53.46761692514401;Branże ryzykowne / schyłkowe
13;13;PRODUKCJA WYROBÓW TEKSTYLNYCH;2019;34135.009999999995;1207.89;1467.67;913.0;667.0;0.03538566416122334;0.7305585980284776;6207.629999999999;11560.24;0.18185522722858438;0.33866227078884703;0.04299603251910576;0.03620442477190311;-0.1426239586380742;-0.049835664250244216;-0.025972367596243773;0.008586980895617661;2.9368208924350143;44.592008402162016;66.36193584325426;94.89772855069528;16.39429341459479;56.795168805049656;48.40463845169511;53.438956663707835;Branże ryzykowne / schyłkowe
15;15;PRODUKCJA SKÓR I WYROBÓW ZE SKÓR WYPRAWIONYCH;2019;7497.86;420.42;294.22;273.0;172.0;0.056071999210441384;0.63003663003663;802.06;2277.07;0.10697185596956998;0.30369598792188707;0.03924052996454989;-0.034277345599864506;-0.0885690358632123;0.12114323131263882;-0.04758727753158731;0.008733991606314748;0.8147617158792674;43.412395493929154;65.17008076713435;95.44245192442297;20.04865037004888;55.94130698576862;49.67591437352519;53.43514994087125;Branże ryzykowne / schyłkowe
85;85;EDUKACJA;2019;6188.31;283.43;103.89;989.0;660.0;0.04580087293622976;0.6673407482305359;823.24;1952.27;0.13303147385958364;0.3154770850199812;0.016788105314698196;0.11988533161531034;1.584017297678934;-0.10083986811045553;0.052194919418148356;0.02199181663441866;2.4608551396782516;51.17393966620189;65.07002141919665;90.63314511263913;13.893999093127755;56.74310483307703;48.0997250709034;53.28575292820757;Branże ryzykowne / schyłkowe
77;77;WYNAJEM I DZIERŻAWA;2019;38942.24;2734.67;37778.17;623.0;488.0;0.07022374675930301;0.78330658105939;134259.06;159724.07;3.4476460522044956;4.101563495063458;0.9701077801379684;0.16919827257769438;0.1266716103493868;0.09164012555136059;0.013181088202689706;0.007980680144226388;2.370183355402125;47.89211990318526;76.53973882855357;59.15114833926618;67.41867673693261;49.32734585579499;59.08045116750848;53.228587980480384;Trudna teraźniejszość, dobra przyszłość
51;51;TRANSPORT LOTNICZY;2019;24352.93;2644.62;27.8;45.0;41.0;0.1085955570849175;0.9111111111111111;778.4599999999999;11767.59;0.031965763462548445;0.48321043915454936;0.0011415464176179212;0.18415523541904966;0.0030893750471456816;-0.6822977762539082;-0.00729953030699193;0.028515204638708998;0.6752318387115086;47.818072402293055;91.57524426726464;88.21410376004587;0.0;61.44760666314549;40.809652848701674;53.19242513736796;Stabilne, ale bez dynamiki
14;14;PRODUKCJA ODZIEŻY;2019;12476.08;810.53;242.44;1069.0;694.0;0.06496672031599669;0.6492048643592142;1196.69;3320.58;0.09591875012023007;0.26615571557732876;0.0194323858134927;-0.022159182661226184;0.03531714769862293;-0.11105712238944021;-0.07779540221992343;0.010161560002914424;2.795331694435663;44.000542610423715;68.08148740944833;95.17898765429302;13.800492424351518;57.133270140143054;47.27405604915563;53.18958450374808;Branże ryzykowne / schyłkowe
39;39;DZIAŁALNOŚĆ ZWIĄZANA Z REKULTYWACJĄ I POZOSTAŁA DZIAŁALNOŚĆ USŁUGOWA ZWIĄZANA Z GOSPODARKĄ ODPADAMI;2019;1593.16;78.56;45.46;56.0;42.0;0.04931080368575661;0.75;381.74;666.64;0.2396118406186447;0.418438825981069;0.02853448492304602;0.08902470699436016;0.3301635641962337;0.025600679800570125;0.0;0.021614236492158084;0.1684208058102604;46.96116411274783;70.33997058292151;89.67921795605875;17.345869827326027;56.26273322189701;47.93046255157239;52.92982495376715;Branże ryzykowne / schyłkowe
53;53;DZIAŁALNOŚĆ POCZTOWA I KURIERSKA;2019;11912.94;243.43;185.13;38.0;16.0;0.020434082602615308;0.42105263157894735;866.08;4553.26;0.07270077747390652;0.38221127614174166;0.015540244473656376;0.11377190308002194;0.9885605081826011;-0.030805647587171303;-0.1595061483002591;0.005256782552132952;0.36774758879896563;49.33521026432257;46.25114031938328;96.50129138750671;15.405836852005274;52.920524579938274;49.913285236350895;51.71762884250332;Trudna teraźniejszość, dobra przyszłość
59;59;DZIAŁALNOŚĆ ZWIĄZANA Z PRODUKCJĄ FILMÓW, NAGRAŃ WIDEO, PROGRAMÓW TELEWIZYJNYCH, NAGRAŃ DŹWIĘKOWYCH I MUZYCZNYCH;2019;7008.84;506.75;269.78;169.0;84.0;0.07230155061322559;0.4970414201183432;1339.92;3541.83;0.1911757152396117;0.5053375451572585;0.03849139087209866;-0.10730554026032724;-0.37544420882316487;-0.1140532896294949;0.014200678349365559;0.0022226437473027477;0.5597705010705402;41.19809431117337;61.264441913863166;96.31008756553663;14.716530082616973;54.62061442613423;47.13906659605979;51.62799529410445;Branże ryzykowne / schyłkowe
73;73;REKLAMA, BADANIE RYNKU I OPINII PUBLICZNEJ;2019;41613.82;2323.98;1014.71;1232.0;698.0;0.05584635104395607;0.5665584415584416;3467.5;15531.8;0.08332568363106295;0.37323658342348764;0.024383966672610207;-0.0854382623545048;-0.15135361564215144;0.17533298146170084;-0.01900513958058969;0.02749950056640196;3.858860136381132;42.26096331879109;61.63934862830169;88.75521703138125;20.501655769926863;53.3734151234638;47.50551641302245;51.02625563928726;Branże ryzykowne / schyłkowe
70;70;"DZIAŁALNOŚĆ FIRM CENTRALNYCH (HEAD OFFICES); DORADZTWO ZWIĄZANE Z ZARZĄDZANIEM";2019;51930.67;7732.2;1870.72;1877.0;1469.0;0.1488946705289957;0.7826318593500267;30254.99;64306.64;0.5826034980869687;1.2383171640188737;0.03602341352422374;0.031584481035557666;0.4445567873334797;0.0720573513844267;0.057093636514067736;0.08379307550842623;5.610738844516823;46.203337058322425;92.94930935457464;62.4187943309045;18.77788859894171;54.63594767139898;40.09779485634476;48.82068654537729;Branże ryzykowne / schyłkowe
35;35;WYTWARZANIE I ZAOPATRYWANIE W ENERGIĘ ELEKTRYCZNĄ, GAZ, PARĘ WODNĄ, GORĄCĄ WODĘ I POWIETRZE DO UKŁADÓW KLIMATYZACYJNYCH;2019;612266.66;-4733.55;54889.91;1024.0;669.0;-0.007731190197421496;0.6533203125;136870.17;375625.15;0.2235466651083043;0.6134992717062203;0.08965033307546094;0.07086971055141578;-0.3872764620245411;-0.008144624263095035;-0.013000840232119226;0.05054038829430896;16.72484772224817;44.54124531833786;53.1094291646026;78.85978594356838;19.74004168167999;51.415573948255265;44.91632605124387;48.8158747894507;Branże ryzykowne / schyłkowe
50;50;TRANSPORT WODNY;2019;3089.17;216.20999999999998;3.56;46.0;28.0;0.06998967360164704;0.6086956521739131;231.82999999999998;1023.1299999999999;0.07504604796757705;0.3311989951993577;0.0011524131077279658;0.20648071734877793;-0.19589451666958946;-0.6550997836123662;0.014927573906107439;0.03804328666541353;0.1800088289397656;47.66553713007153;66.90849744887429;85.32994981841813;0.6126938810694916;54.278495356049845;40.14372363697469;48.62458666841978;Branże ryzykowne / schyłkowe
